Müdürü	O	tr
Kemal	O	tr
Yazıcıoğlu	O	tr
dahil	B-IDIOM	tr
olmak	I-IDIOM	tr
üzere	O	tr
,	O	tr
Topal	O	tr
olayına	O	tr
karıştıkları	O	tr
öne	I-IDIOM	tr
sürülen	I-IDIOM	tr
ve	O	tr
Bucak'ın	O	tr
korumalığını	O	tr
yapan	O	tr
altı	O	tr
özel	O	tr
tim	O	tr
mensubu	O	tr
polis	O	tr
için	O	tr
de	O	tr
soruşturma	O	tr
istediği	O	tr
kaydediliyor	O	tr
.	O	tr

Teftiş	O	tr
Kurulu'nun	O	tr
talepleri	O	tr
arasında	O	tr
Gaziantep	O	tr
Yaprak	O	tr
TV	O	tr
olayında	O	tr
adı	O	tr
geçenlerle	O	tr
,	O	tr
Meysu	O	tr
olayına	O	tr
adı	O	tr
karışan	O	tr
kişiler	O	tr
için	O	tr
de	O	tr
savcılıkların	O	tr
harekete	B-IDIOM	tr
geçmesinin	I-IDIOM	tr
bulunduğu	O	tr
belirtiliyor	O	tr
.	O	tr

Başbakanlık	O	tr
Teftiş	O	tr
Kurulu'nun	O	tr
raporu	O	tr
,	O	tr
10	O	tr
kadarı	O	tr
polis	O	tr
olmak	O	tr
üzere	O	tr
20	O	tr
-	O	tr
25	O	tr
civarında	O	tr
kişinin	O	tr
gözaltına	B-IDIOM	tr
alınmasını	I-IDIOM	tr
istiyor	O	tr
.	O	tr

Başbakan'a	O	tr
yakın	O	tr
bir	O	tr
kaynak	O	tr
,	O	tr
Teftiş	O	tr
Kurulu	O	tr
raporunda	O	tr
yer	B-IDIOM	tr
alan	I-IDIOM	tr
taleplerinin	O	tr
fiilen	O	tr
zaten	O	tr
yerine	I-IDIOM	tr
getirildiğine	I-IDIOM	tr
dikkat	I-IDIOM	tr
çekti	I-IDIOM	tr
.	O	tr

Polislerin	O	tr
gözaltına	O	tr
alındığı	O	tr
,	O	tr
Ağar	O	tr
ve	O	tr
Bucak	O	tr
hakkında	O	tr
fezleke	O	tr
düzenlendiği	O	tr
göz	B-IDIOM	tr
önüne	I-IDIOM	tr
alınırsa	I-IDIOM	tr
,	O	tr
Teftiş	O	tr
Kurulu	O	tr
raporu	O	tr
nedeniyle	O	tr
ek	O	tr
bir	O	tr
işlem	I-IDIOM	tr
yapılmayacağı	I-IDIOM	tr
söylenebilir	O	tr
.	O	tr

Adalet	O	tr
Bakanlığı	O	tr
da	O	tr
,	O	tr
İçişleri	O	tr
Bakanlığı	O	tr
da	O	tr
Başbakanlık	O	tr
Teftiş	O	tr
Kurulu'nun	O	tr
raporunu	O	tr
beklemeden	O	tr
harekete	B-IDIOM	tr
geçmiş	I-IDIOM	tr
durumdalar	O	tr
.	O	tr

Bu	O	tr
konuda	O	tr
beklenecek	O	tr
gelişme	O	tr
Ağar	O	tr
ve	O	tr
Bucak	O	tr
hakkındaki	O	tr
fezlekelerin	O	tr
akıbeti	O	tr
.	O	tr

Liderler	O	tr
dokunulmazlıkların	O	tr
kaldırılması	O	tr
konusunda	O	tr
uzlaşmış	O	tr
görünüyorlar	O	tr
.	O	tr

Bakalım	O	tr
bu	O	tr
uzlaşma	O	tr
,	O	tr
Meclis'te	O	tr
karara	O	tr
dönüşecek	O	tr
mi	O	tr
.	O	tr

Türkiye	O	tr
gerek	O	tr
ekonomide	O	tr
,	O	tr
gerekse	O	tr
demokraside	O	tr
"	O	tr
kısmen	O	tr
özgür	O	tr
"	O	tr
ülkeler	O	tr
kategorisine	O	tr
giriyor	O	tr
.	O	tr

Araştırmalara	O	tr
göre	O	tr
,	O	tr
ekonomik	O	tr
özgürlük	O	tr
bakımından	O	tr
70.	O	tr
,	O	tr
siyasi	O	tr
özgürlük	O	tr
bakımından	O	tr
136.	O	tr
sırada	O	tr
geliyoruz	O	tr
.	O	tr

Finlandiya'da	O	tr
yapılan	O	tr
bir	O	tr
araştırmanın	O	tr
bu	O	tr
hafta	O	tr
açıklanan	O	tr
sonuçlarına	O	tr
göre	O	tr
,	O	tr
son	O	tr
10	O	tr
yılda	O	tr
erkeklerde	O	tr
sperm	O	tr
üretiminin	O	tr
yüzde	O	tr
50	O	tr
oranında	O	tr
azaldığını	O	tr
;	O	tr
sperm	O	tr
üreten	O	tr
erbezlerinin	O	tr
küçülüp	O	tr
hafiflediğini	O	tr
gösterdi	O	tr
.	O	tr

Ayşegül	O	tr
AYDOĞAN	O	tr
-	O	tr
İSTANBUL	O	tr
.	O	tr

ACZMENDİ	O	tr
Lideri	O	tr
Müslüm	O	tr
Gündüz'le	O	tr
basılan	O	tr
Fadime	O	tr
Şahin'in	O	tr
intihar	O	tr
girişiminde	B-IDIOM	tr
bulunabileceğine	I-IDIOM	tr
dikkat	I-IDIOM	tr
çeken	I-IDIOM	tr
psikiyatristler	O	tr
,	O	tr
mutlaka	O	tr
bir	O	tr
ruh	O	tr
doktoruna	O	tr
başvurmasını	O	tr
önerdi	O	tr
.	O	tr

Şahin'in	O	tr
televizyondaki	O	tr
açıklamalarını	O	tr
değerlendiren	O	tr
uzmanlar	O	tr
,	O	tr
sürekli	O	tr
"	O	tr
İntihar	B-IDIOM	tr
etmek	I-IDIOM	tr
istiyorum	O	tr
.	O	tr
Benim	O	tr
için	O	tr
artık	O	tr
her	O	tr
şey	O	tr
bitti	O	tr
.	O	tr
Bir	O	tr
çöpten	O	tr
daha	O	tr
değersizim	O	tr
"	O	tr
sözleri	O	tr
nedeniyle	O	tr
depresyon	O	tr
teşhisi	I-IDIOM	tr
koydu	I-IDIOM	tr
.	O	tr

Ailesinin	O	tr
yatıştırıcı	O	tr
ilaç	O	tr
kullandığını	O	tr
söylediği	O	tr
Şahin'in	O	tr
yaşadığı	O	tr
üzücü	O	tr
olay	O	tr
sonrasında	O	tr
depresyon	O	tr
belirtileri	O	tr
gösterdiğine	O	tr
işaret	B-IDIOM	tr
eden	I-IDIOM	tr
Bakırköy	O	tr
Ruh	O	tr
ve	O	tr
Sinir	O	tr
Hastalıkları	O	tr
Başhekimi	O	tr
Doç.	O	tr
Dr.	O	tr
Arif	O	tr
Verimli	O	tr
,	O	tr
"	O	tr
Fadime	O	tr
Şahin	O	tr
ağır	O	tr
bir	O	tr
psikolojik	O	tr
yük	O	tr
altında	O	tr
.	O	tr
Bu	O	tr
durumda	O	tr
depresyona	O	tr
düşmesi	O	tr
doğal	O	tr
.	O	tr
Ancak	O	tr
bunun	O	tr
sonucunda	O	tr
intihar	O	tr
olabilir	O	tr
"	O	tr
dedi	O	tr
.	O	tr

Verimli	O	tr
,	O	tr
aşırı	O	tr
yüklenmeyle	O	tr
karşı	B-IDIOM	tr
karşıya	I-IDIOM	tr
olduğunu	I-IDIOM	tr
belirttiği	O	tr
Fadime	O	tr
Şahin'i	O	tr
topluma	O	tr
geri	O	tr
kazandırabilmek	O	tr
için	O	tr
tedavi	O	tr
teklifinde	O	tr
bulunarak	O	tr
şu	O	tr
değerlendirmeyi	O	tr
yaptı	O	tr
:	O	tr
"	O	tr
Fadime	O	tr
Şahin'in	O	tr
yaşadığı	O	tr
üzücü	O	tr
olay	O	tr
sonrasında	O	tr
stres	O	tr
tepkisi	O	tr
içinde	O	tr
olduğunu	O	tr
görüyoruz	O	tr
.	O	tr
Fadime	O	tr
,	O	tr
telkine	O	tr
açık	O	tr
,	O	tr
duygusal	O	tr
oynaklık	O	tr
yaşayan	O	tr
,	O	tr
çok	O	tr
çabuk	O	tr
heyecanlanan	O	tr
,	O	tr
üzüntüye	I-IDIOM	tr
kapılan	I-IDIOM	tr
ve	O	tr
yine	O	tr
çok	O	tr
çabuk	O	tr
mutlu	I-IDIOM	tr
olabilen	I-IDIOM	tr
bir	O	tr
yapıya	O	tr
sahip	O	tr
.	O	tr
Şahin'in	O	tr
yaşadığı	O	tr
`	O	tr
Sarsıcı	O	tr
ruhsal	O	tr
kaza	O	tr
'	O	tr
olarak	O	tr
adlandırdığımız	O	tr
bu	O	tr
tür	O	tr
olaylar	O	tr
karşısında	O	tr
kişi	O	tr
,	O	tr
kapıldığı	O	tr
karamsarlık	O	tr
ve	O	tr
çaresizliğin	O	tr
sonunda	O	tr
intihara	O	tr
yönelme	O	tr
eğiliminde	O	tr
olur	O	tr
.	O	tr
"	O	tr
.	O	tr

İstanbul	O	tr
Tıp	O	tr
Fakültesi	O	tr
Psikiyatri	O	tr
Anabilim	O	tr
Dalı	O	tr
Başkanı	O	tr
Prof.	O	tr
Dr.	O	tr
Sedat	O	tr
Özkan	O	tr
ise	O	tr
Fadime	O	tr
Şahin'in	O	tr
bir	O	tr
süre	O	tr
sonra	O	tr
stres	O	tr
bozukluğu	O	tr
denilen	O	tr
duruma	O	tr
gelebileceğini	O	tr
belirtti	O	tr
.	O	tr

Fadime	O	tr
Şahin'in	O	tr
ihtihar	O	tr
düşüncesinin	O	tr
ciddiye	B-IDIOM	tr
alınması	I-IDIOM	tr
gerektiğini	O	tr
ifade	I-IDIOM	tr
eden	I-IDIOM	tr
Özkan	O	tr
,	O	tr
ailesinin	O	tr
kızlarını	O	tr
bir	O	tr
psikoloğa	O	tr
göndermesini	O	tr
tavsiye	I-IDIOM	tr
etti	I-IDIOM	tr
.	O	tr

Prof.	O	tr
Dr.	O	tr
Özcan	O	tr
Köknel	O	tr
ise	O	tr
"	O	tr
Kişi	O	tr
ihtihar	O	tr
düşüncesini	O	tr
sözlü	O	tr
olarak	O	tr
dile	B-IDIOM	tr
getiriyorsa	I-IDIOM	tr
,	O	tr
intiharda	I-IDIOM	tr
bulunma	I-IDIOM	tr
riski	O	tr
var	O	tr
demektir	O	tr
.	O	tr
Bu	O	tr
durumda	O	tr
olan	O	tr
bir	O	tr
kişinin	O	tr
mutlaka	O	tr
bir	O	tr
ruh	O	tr
hekimine	O	tr
görünmesi	O	tr
gerekir	O	tr
"	O	tr
dedi	O	tr
.	O	tr

İzmir	O	tr
,	O	tr
sağanak	O	tr
yağışa	O	tr
teslim	B-IDIOM	tr
oldu	I-IDIOM	tr
.	O	tr
kenti	O	tr
su	O	tr
bastı	O	tr
,	O	tr
dereler	O	tr
taştı	O	tr
.	O	tr

Boğulma	O	tr
tehlikesi	O	tr
geçirenler	O	tr
tedaviye	B-IDIOM	tr
alındı	I-IDIOM	tr
.	O	tr

Tüm	O	tr
görevliler	O	tr
alarm	O	tr
halinde	O	tr
.	O	tr

ABD	O	tr
,	O	tr
Japonya	O	tr
ve	O	tr
Kore'den	O	tr
yükledikleri	O	tr
Türk	O	tr
Silahlı	O	tr
Kuvvetleri'ne	O	tr
ait	O	tr
cephane	O	tr
ve	O	tr
ağır	O	tr
silahları	O	tr
Kocaeli'ne	O	tr
getiren	O	tr
Türkiye	O	tr
Denizcilik	O	tr
İşletmelerine	O	tr
ait	O	tr
Kazım	O	tr
Orbay	O	tr
ve	O	tr
Ragıp	O	tr
Gümüşpala	O	tr
gemisinde	O	tr
kaçakçılık	O	tr
yapıldığı	O	tr
belirlendi	O	tr
.	O	tr

Gemi	O	tr
personeli	O	tr
,	O	tr
cephaneler	O	tr
.	O	tr

Kıbrıs	O	tr
Rum	O	tr
Kesimi'nde	O	tr
,	O	tr
S	O	tr
-	O	tr
300'lerin	O	tr
alınmasıyla	O	tr
birlikte	O	tr
"	O	tr
şimdi	O	tr
daha	O	tr
güçlüyüz	O	tr
"	O	tr
havası	O	tr
eserken	O	tr
,	O	tr
"	O	tr
Füzeler	O	tr
zaten	O	tr
gelmişti	O	tr
.	O	tr
İmza	O	tr
töreni	O	tr
ve	O	tr
temaslar	O	tr
düzmeceydi	O	tr
"	O	tr
iddiaları	O	tr
konuşuluyor	O	tr
.	O	tr

Taki	O	tr
BERBERAKİS	O	tr
-	O	tr
KIBRIS	O	tr
RUM	O	tr
KESİMİ	O	tr
.	O	tr

KIBRIS	O	tr
Rum	O	tr
Yönetimi'nin	O	tr
Rusya'dan	O	tr
S	O	tr
-	O	tr
300	O	tr
tipi	O	tr
füzeleri	O	tr
satın	B-IDIOM	tr
alması	I-IDIOM	tr
,	O	tr
Ada'nın	O	tr
bu	O	tr
bölümünde	O	tr
ilk	O	tr
somut	O	tr
etkilerini	I-IDIOM	tr
göstermeye	I-IDIOM	tr
başladı	O	tr
.	O	tr

Bir	O	tr
yandan	O	tr
"	O	tr
Türkler'le	O	tr
şimdi	O	tr
rahatça	O	tr
başedebiliriz	O	tr
"	O	tr
sözleriyle	O	tr
"	O	tr
yüksek	O	tr
moral	O	tr
havası	O	tr
"	O	tr
eserken	O	tr
,	O	tr
diğer	O	tr
yandan	O	tr
da	O	tr
"	O	tr
füzeler	O	tr
zaten	O	tr
gelmişti	O	tr
.	O	tr
İmza	O	tr
töreni	O	tr
ve	O	tr
son	O	tr
temaslar	O	tr
düzmeceydi	O	tr
"	O	tr
iddiaları	O	tr
ortaya	B-IDIOM	tr
atılıyor	I-IDIOM	tr
.	O	tr

Rum	O	tr
Kesimi'nde	O	tr
konuştuğumuz	O	tr
sıradan	O	tr
vatandaşların	O	tr
ilk	O	tr
söylediği	O	tr
şey	O	tr
"	O	tr
Şimdi	O	tr
biz	O	tr
de	O	tr
kendimiz	O	tr
güçlü	O	tr
hissediyoruz	O	tr
"	O	tr
oluyor	O	tr
.	O	tr

Bununla	O	tr
birlikte	O	tr
Rumlar	O	tr
,	O	tr
füzelerin	O	tr
alımına	O	tr
tepki	B-IDIOM	tr
gösteren	I-IDIOM	tr
üçüncü	O	tr
ülkelere	O	tr
,	O	tr
özellikle	O	tr
de	O	tr
ABD'ye	O	tr
büyük	O	tr
hiddet	O	tr
duyuyorlar	O	tr
.	O	tr

Rum	O	tr
basınında	O	tr
yer	B-IDIOM	tr
alan	I-IDIOM	tr
yorumlarda	O	tr
da	O	tr
,	O	tr
kamuoyundaki	O	tr
yaygın	O	tr
görüş	O	tr
tekrarlanıyor	O	tr
ve	O	tr
Yunan	O	tr
-	O	tr
Rum	O	tr
savunma	O	tr
doktrini	O	tr
ile	O	tr
birlikte	O	tr
füzeler	O	tr
de	O	tr
hesaba	I-IDIOM	tr
katıldığında	I-IDIOM	tr
,	O	tr
Rum	O	tr
tarafı	O	tr
"	O	tr
büyük	O	tr
güç	O	tr
kazandığı	O	tr
"	O	tr
belirtiliyor	O	tr
.	O	tr

Gazeteler	O	tr
,	O	tr
"	O	tr
Atina'nın	O	tr
tam	O	tr
desteği	O	tr
ile	O	tr
güçlendik	O	tr
.	O	tr
Şimdi	O	tr
Rum	O	tr
Yönetimi'nin	O	tr
hedefi	O	tr
,	O	tr
Washington'ın	O	tr
tepki	O	tr
ve	O	tr
baskılarını	O	tr
bertaraf	B-IDIOM	tr
etmek	I-IDIOM	tr
"	O	tr
ifadesine	O	tr
yer	I-IDIOM	tr
veriyor	I-IDIOM	tr
.	O	tr

Aynı	O	tr
yorumlarda	O	tr
ilginç	O	tr
bir	O	tr
benzetme	O	tr
de	O	tr
yapılarak	O	tr
,	O	tr
"	O	tr
Rus	O	tr
S	O	tr
-	O	tr
300	O	tr
füzeleri	O	tr
,	O	tr
daha	O	tr
gelmeden	O	tr
ve	O	tr
fırlatılmadan	O	tr
ilk	O	tr
hedeflerini	O	tr
vurdu	O	tr
.	O	tr
ABD	O	tr
,	O	tr
İngiltere	O	tr
ve	O	tr
Almanya'nın	O	tr
gerçek	O	tr
yüzleri	O	tr
ortaya	B-IDIOM	tr
çıktı	I-IDIOM	tr
"	O	tr
,	O	tr
"	O	tr
Washington'ın	O	tr
huzursuzluğu	O	tr
,	O	tr
sözde	O	tr
`	O	tr
histeri	O	tr
'	O	tr
boyutuna	O	tr
ulaştı	O	tr
"	O	tr
denildi	O	tr
.	O	tr

FÜZELER	O	tr
GELDİ	O	tr
Mİ	O	tr
.	O	tr

Bu	O	tr
arada	O	tr
Rum	O	tr
kamuoyunda	O	tr
çok	O	tr
tartışılan	O	tr
bir	O	tr
konu	O	tr
da	O	tr
"	O	tr
füzeler	O	tr
zaten	O	tr
Kıbrıs'ta	O	tr
"	O	tr
şeklindeki	O	tr
iddialar	O	tr
.	O	tr

Bu	O	tr
iddialar	O	tr
,	O	tr
S	O	tr
-	O	tr
300	O	tr
füzelerinin	O	tr
satın	B-IDIOM	tr
alınmasının	I-IDIOM	tr
açıklanış	O	tr
tarzına	O	tr
dayandırılıyor	O	tr
.	O	tr
S	O	tr
-	O	tr
300	O	tr
füzelerinin	O	tr
satın	I-IDIOM	tr
alım	I-IDIOM	tr
sözleşmesi	O	tr
için	O	tr
Ruslar	O	tr
ile	O	tr
Rumlar'ın	O	tr
geçen	O	tr
Pazartesi	O	tr
günü	O	tr
için	O	tr
randevulaştıkları	O	tr
açıklanmışken	O	tr
,	O	tr
geçen	O	tr
Cumartesi	O	tr
günü	O	tr
tarafların	O	tr
gizli	O	tr
bir	O	tr
toplantıyla	O	tr
"	O	tr
anlaşmayı	O	tr
imzalamaları	O	tr
"	O	tr
dikkat	I-IDIOM	tr
çekiyor	I-IDIOM	tr
.	O	tr

Sözkonusu	O	tr
görüşme	O	tr
sonrasında	O	tr
ise	O	tr
"	O	tr
satın	B-IDIOM	tr
alma	I-IDIOM	tr
anlaşması	O	tr
imzalandı	O	tr
"	O	tr
şeklinde	O	tr
bir	O	tr
açıklama	I-IDIOM	tr
yapılmamış	I-IDIOM	tr
olması	O	tr
da	O	tr
,	O	tr
füzelerin	O	tr
alımının	O	tr
daha	O	tr
önceden	O	tr
teyid	I-IDIOM	tr
edildiği	I-IDIOM	tr
düşüncesini	O	tr
de	O	tr
akla	I-IDIOM	tr
getiriyor	I-IDIOM	tr
.	O	tr

Bununla	O	tr
birlikte	O	tr
,	O	tr
resmi	O	tr
kaynaklar	O	tr
,	O	tr
füzelerin	O	tr
Rum	O	tr
Kesimi'ne	O	tr
1997	O	tr
yazı	O	tr
sonuna	O	tr
kadar	O	tr
gelmiş	O	tr
ve	O	tr
hazırlanacak	O	tr
üslere	O	tr
yerleştirilmiş	O	tr
olacağını	O	tr
belirtiyorlar	O	tr
.	O	tr

Bu	O	tr
çalışmaları	O	tr
,	O	tr
füzelerin	O	tr
yapımcısı	O	tr
olan	O	tr
şirketin	O	tr
elemanları	O	tr
gerçekleştirecek	O	tr
ve	O	tr
teknisyenlere	O	tr
"	O	tr
diplomat	O	tr
statüsü	O	tr
"	O	tr
verilecek	O	tr
.	O	tr

Füzeler	O	tr
kullanımı	O	tr
için	O	tr
gerekli	O	tr
eğitimi	B-IDIOM	tr
almak	I-IDIOM	tr
üzere	O	tr
bir	O	tr
Rum	O	tr
grubunun	O	tr
Rusya'ya	O	tr
gideceği	O	tr
belirtiliyor	O	tr
.	O	tr

RUS	O	tr
KOZU	O	tr
.	O	tr

Rumlar'ın	O	tr
,	O	tr
füzeleri	O	tr
bir	O	tr
savunma	O	tr
aracı	O	tr
olarak	O	tr
görmenin	O	tr
dışında	O	tr
,	O	tr
Rusya	O	tr
ile	O	tr
arasındaki	O	tr
askeri	O	tr
işbirliğini	O	tr
ilerleterek	O	tr
bunu	O	tr
bir	O	tr
"	O	tr
koz	O	tr
"	O	tr
olarak	O	tr
kullanma	O	tr
eğilimi	O	tr
de	O	tr
ortaya	B-IDIOM	tr
çıkıyor	I-IDIOM	tr
.	O	tr

Bu	O	tr
doğrultuda	O	tr
,	O	tr
Kıbrıs	O	tr
sorununun	O	tr
çözümüyle	O	tr
ilgili	O	tr
olarak	O	tr
ABD	O	tr
ve	O	tr
İngiltere'nin	O	tr
1997	O	tr
başında	O	tr
üstleneceği	O	tr
inisiyatiflerin	O	tr
Rumları	O	tr
zorlaması	O	tr
durumunda	O	tr
,	O	tr
Rum	O	tr
lideri	O	tr
Glafkos	O	tr
Klerides	O	tr
,	O	tr
Rusya'nın	O	tr
"	O	tr
çözüm	O	tr
süreci'ne	O	tr
katılımını	O	tr
yeğleyecek	O	tr
.	O	tr

MİLLİ	O	tr
Eğitim	O	tr
Bakanı	O	tr
Mehmet	O	tr
Sağlam	O	tr
,	O	tr
yarıyıl	O	tr
tatilinin	O	tr
3	O	tr
gün	O	tr
daha	O	tr
uzatılarak	O	tr
21	O	tr
güne	O	tr
çıkarılması	O	tr
yönünde	O	tr
çalışma	O	tr
başlattığını	O	tr
söyledi	O	tr
.	O	tr

25	O	tr
ocaktan	O	tr
itibaren	O	tr
başlayacak	O	tr
olan	O	tr
yarıyıl	O	tr
tatilinin	O	tr
ardından	O	tr
Ramazan	O	tr
Bayramı'nın	O	tr
gelmesi	O	tr
sömestrı	O	tr
11	O	tr
Ş	O	tr
.	O	tr

MİLLİ	O	tr
Eğitim	O	tr
Bakanı	O	tr
Mehmet	O	tr
Sağlam	O	tr
,	O	tr
üniversite	O	tr
sınavlarının	O	tr
kaldırılması	O	tr
yönünde	O	tr
kararlı	O	tr
görünüyor	O	tr
.	O	tr

Dersaneleri	O	tr
de	O	tr
bu	O	tr
yolla	O	tr
kapatmaya	O	tr
çalışan	O	tr
Sağlam'ın	O	tr
getireceği	O	tr
sınav	O	tr
sisteminin	O	tr
3	O	tr
sınavdan	O	tr
oluştuğu	O	tr
için	O	tr
öğrenciyi	O	tr
daha	O	tr
da	O	tr
strese	O	tr
s	O	tr
.	O	tr

ÖĞRETMEN	O	tr
yetiştirme	O	tr
ihtiyacının	O	tr
karşılanması	O	tr
amacıyla	O	tr
,	O	tr
eğitim	O	tr
fakülteleri	O	tr
için	O	tr
yapılacak	O	tr
yeni	O	tr
düzenlemeler	O	tr
Yüksek	O	tr
Öğretim	O	tr
Genel	O	tr
Kurulu'nda	O	tr
ele	O	tr
alındı	O	tr
.	O	tr

Bu	O	tr
çerçevede	O	tr
350	O	tr
kişinin	O	tr
yurtdışına	O	tr
gönderilmesi	O	tr
için	O	tr
Milli	O	tr
Eğitim	O	tr
Bakanlığı'na	O	tr
başvurma	O	tr
kara	O	tr
.	O	tr

Rumların	O	tr
Rus	O	tr
füzeleri	O	tr
almasıyla	O	tr
tırmanan	O	tr
gerginliğin	O	tr
yatıştırılması	O	tr
için	O	tr
Kıbrıs'taki	O	tr
diplomasi	O	tr
trafiği	O	tr
hızlandı	O	tr
.	O	tr

ANKARA	O	tr
,	O	tr
Kıbrıs	O	tr
Rum	O	tr
Kesimi'nin	O	tr
Rusya'dan	O	tr
uzun	O	tr
menzilli	O	tr
füze	O	tr
almasına	O	tr
müsamaha	B-IDIOM	tr
gösterilmeyeceği	I-IDIOM	tr
yönündeki	O	tr
kararlılığını	O	tr
,	O	tr
önümüzdeki	O	tr
günlerde	O	tr
gerekirse	O	tr
füzelerin	O	tr
vurulabileceği	O	tr
uyarısıyla	O	tr
göstermeye	O	tr
hazırlanıyor	O	tr
.	O	tr

Ankara'nın	O	tr
,	O	tr
Kıbrıs	O	tr
Rum	O	tr
Yönetimi'ni	O	tr
.	O	tr

İKİ	O	tr
haftadan	O	tr
beri	O	tr
başbakansız	O	tr
kalmanın	O	tr
sıkıntısını	B-IDIOM	tr
çeken	I-IDIOM	tr
komşu	O	tr
Bulgaristan	O	tr
,	O	tr
iktidardaki	O	tr
Sosyalist	O	tr
Parti	O	tr
başkanlığına	O	tr
bir	O	tr
aday	O	tr
bulurak	O	tr
sorunu	O	tr
çözmek	O	tr
sürecine	O	tr
girdi	O	tr
.	O	tr

Ancak	O	tr
iktidardaki	O	tr
eski	O	tr
Komünist	O	tr
Parti'nin	O	tr
devamı	O	tr
niteliğindeki	O	tr
Bulgaristan	O	tr
Sosya	O	tr
.	O	tr

Türkiye'de	O	tr
işkence	O	tr
gördüğünü	O	tr
iddia	B-IDIOM	tr
eden	I-IDIOM	tr
Danimarka	O	tr
yurttaşı	O	tr
,	O	tr
Güney	O	tr
Doğu	O	tr
Anadolulu	O	tr
eski	O	tr
Türk	O	tr
vatandaşı	O	tr
Kürt'ün	O	tr
hakkını	O	tr
aramak	O	tr
için	O	tr
Avrupa	O	tr
İnsan	O	tr
Hakları	O	tr
Mahkemesinde	O	tr
Türkiye'yi	O	tr
dava	I-IDIOM	tr
eden	I-IDIOM	tr
Kopenhag	O	tr
yönetimi	O	tr
,	O	tr
"	O	tr
olayın	O	tr
fazla	O	tr
abartılmadan	O	tr
"	O	tr
değerlendirilmesini	O	tr
de	O	tr
istedi	O	tr
.	O	tr

RUSYA	O	tr
resmi	O	tr
televizyon	O	tr
kanalında	O	tr
yapılan	O	tr
bir	O	tr
yorumda	O	tr
Kıbrıs	O	tr
Rum	O	tr
Kesimi'nin	O	tr
S	O	tr
-	O	tr
300	O	tr
füze	O	tr
gerginliğini	O	tr
"	O	tr
bilerek	O	tr
körüklediği	O	tr
"	O	tr
ifade	B-IDIOM	tr
edildi	I-IDIOM	tr
.	O	tr

Yorumda	O	tr
Rumların	O	tr
S	O	tr
-	O	tr
300	O	tr
füzelerinin	O	tr
bölgedeki	O	tr
siyasal	O	tr
durumu	O	tr
gerginleştireceğinin	O	tr
farkında	B-IDIOM	tr
oldukları	I-IDIOM	tr
kayde	O	tr
.	O	tr

Sırbistan'da	O	tr
muhalefet	O	tr
,	O	tr
iktidara	O	tr
yönelik	O	tr
protesto	O	tr
gösterilerini	O	tr
soluksuz	O	tr
sürdürürken	O	tr
,	O	tr
ordu	O	tr
üyeleri	O	tr
Devlet	O	tr
Başkanı	O	tr
Miloseviç'e	O	tr
giderek	O	tr
daha	O	tr
fazla	O	tr
tepki	B-IDIOM	tr
göstermeye	I-IDIOM	tr
başlıyor	O	tr
.	O	tr

Kıbrıs	O	tr
Rum	O	tr
Kesimi'nde	O	tr
,	O	tr
S	O	tr
-	O	tr
300'lerin	O	tr
alınmasıyla	O	tr
birlikte	O	tr
"	O	tr
şimdi	O	tr
daha	O	tr
güçlüyüz	O	tr
"	O	tr
havası	O	tr
eserken	O	tr
,	O	tr
"	O	tr
Füzeler	O	tr
zaten	O	tr
gelmişti	O	tr
.	O	tr
İmza	O	tr
töreni	O	tr
ve	O	tr
temaslar	O	tr
düzmeceydi	O	tr
"	O	tr
iddiaları	O	tr
konuşuluyor	O	tr
.	O	tr

MİLLİYET	O	tr
yazarlarıyla	O	tr
buluşan	O	tr
Rasim	O	tr
Kara	O	tr
garanti	B-IDIOM	tr
verdi	I-IDIOM	tr
.	O	tr

F	O	tr
.	O	tr
Bahçe'nin	O	tr
yıldızı	O	tr
Högh	O	tr
,	O	tr
Cim	O	tr
-	O	tr
Bom	O	tr
Cim	O	tr
-	O	tr
Bom'un	O	tr
rahat	O	tr
kazandığını	O	tr
söyledi	O	tr
.	O	tr

G	O	tr
.	O	tr
Saraylı	O	tr
B	O	tr
.	O	tr
Hakan	O	tr
,	O	tr
Kadiri	O	tr
tarikatına	O	tr
mensup	O	tr
bir	O	tr
kişinin	O	tr
İnterstar	O	tr
televizyonunda	O	tr
yaptığı	O	tr
"	O	tr
B	O	tr
.	O	tr
Hakan	O	tr
bize	O	tr
gelip	O	tr
büyü	O	tr
bozdurttu	O	tr
.	O	tr
Zaten	O	tr
bizim	O	tr
tarikattan	O	tr
"	O	tr
açıklamasına	O	tr
büyük	O	tr
tepki	B-IDIOM	tr
gösterdi	I-IDIOM	tr
.	O	tr

Böyle	O	tr
bir	O	tr
iddianın	O	tr
son	O	tr
derece	O	tr
komik	O	tr
olduğunu	O	tr
söyleyen	O	tr
Sarı	O	tr
-	O	tr
Kırmızılı	O	tr
futbolcu	O	tr
,	O	tr
"	O	tr
Ne	O	tr
beni	O	tr
ne	O	tr
de	O	tr
G	O	tr
.	O	tr
Saray'ı	O	tr
yıkamazlar	O	tr
